"Data Source","World Development Indicators",

"Last Updated Date","2026-02-24",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025",
"Bahamas, The","BHS","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.6108654453569","17.4629398680878","18.0829848825989","17.4320827943079","17.1371586376189","17.3694954797317","18.2571349404267","11.2387956464888","10.7095483534849","10.3294303521533","10.2594326481743","10.4233916778775","10.3894085907697","11.2625689254562","11.278457122853","11.3576991114455","11.6635471735228","11.8675423842145","12.77773133194","14.2433449943698","15.3934154965055","16.5592966586399","16.3549707228275","16.2498733548443","15.7965215023655","16.0689793736906","17.8870918557517","19.7385600143007","17.3844779705442","18.4739549597048","25.8412924772271","24.6633838830273","22.3247708393299","20.347142731791","","",
"Bosnia and Herzegovina","BIH","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.6172734570244","33.9930341864315","36.0736132174875","37.8310013389341","39.8245478836713","39.163346131891","38.1186179452594","39.0326697243166","37.3655566660959","39.9462718086465","36.4782088395069","34.901023147998","33.8899257135821","34.4993404528261","34.0521685440035","38.3614625111768","34.858904589829","33.4237705090927","35.2955105967778","","",
"Belarus","BLR","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.6304347826087","36.3654822335025","29.9409880290002","28.7417114898314","27.723455606003","27.2144044925442","25.9043438755499","27.0587667676559","25.3401651010532","26.8710548994946","24.6783838275634","28.2128169988623","29.2698762597066","30.250762674224","32.4134847792902","34.6577822535411","33.9503611411595","31.7738362587998","30.2074804270194","25.4492994190304","27.6224227639515","28.2546964798114","27.410400205909","28.110499205426","29.4170537971155","29.3216054007539","28.1637805187554","28.5883479992147","29.9281796626654","27.8747723019691","28.2689984078899","28.4675083787373","","",
"Belize","BLZ","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.5587353320721","12.6340307510482","13.5659648706994","14.6871709685205","15.8802106141444","14.1267868753629","14.1078423889952","14.4769935207401","14.2564369725105","14.5667299231514","13.0639243163901","14.4226525744337","14.158356292151","16.2057403220755","19.2112995124989","18.609631537279","19.5145678010386","17.942926594156","18.2300235105498","19.8167638247993","19.7206568093876","19.9036982726413","18.3239808294735","18.8634854519461","19.439395693341","20.6167584473022","21.2715511204331","22.3437684830275","","","","","","","","",
"Bermuda","BMU","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bolivia","BOL","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","11.9714543270861","12.1675796191782","11.6792372729839","13.0645371204366","14.1920657191537","14.5284411457768","17.5620012095936","20.3773917815907","18.9761004512685","17.7068003466498","18.8322628754362","19.688854008682","19.6762972839685","20.5041202732739","20.5536490053406","24.2449169289855","28.7844354599794","28.2076378858982","27.2111987248072","25.9831530558235","23.9380392527656","21.8110433637866","","","","","","","","","","","","","","","","","","",
"Brazil","BRA","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.0594682315254","28.6625216779187","28.1749993080182","28.1504864221259","29.2822360063977","33.9491788064342","33.4051681395528","32.3610510088146","32.2312978931774","31.1361557852699","34.9119748287171","29.498104322117","31.6414358454924","32.4311004876146","","",
"Barbados","BRB","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.98426546191","25.7947452460444","28.1038131576123","26.8972727708053","29.2461750694878","30.8636436347917","33.9790117761008","27.4316107722682","26.5415811569635","28.4192446345972","29.3123144762846","27.9508760452621","29.2022271438976","28.7902314700596","","","","","","","","","",
"Brunei Darussalam","BRN","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bhutan","BTN","Expense (% of GDP)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","15.9272888188512","14.4767214319374","16.8474733095166","21.8599144541584","17.5249458366688","","22.1052657542007","21.3313652946664","21.4239137885413","20.4451090360374","18.99815954426","18.4597117806252","20.352326778682","21.0312912513236","24.3369737343369","20.3876360655992","17.8380164072408","18.9884963075733","18.2868822617884","19.3825946871297","17.753205497603","17.6930195474782","16.2325864534645","18.8022858870792","18.3739035007277","17.510448810681","21.5505702403735","22.1231123083322","20.1367804659329","20.1181323773237","18.8856610730292","18.6357911039665","17.0322760399245","17.9112552177493","17.6140527540135","17.6203577247984","19.3875030428865","16.630738064931","24.0761573964997","","","","","",
